No,種別(日),Type (EN),名称(日本語読み),Name (English),名称(ハングル),24時間,市郡区(日),District (EN),住所(ハングル),電話,Instagram,公式サイト,緯度,経度,評価,口コミ数,Googleマップ,カテゴリ原文(韓)
447,動物病院,Veterinary clinic,チョンニャンニ スルギ動物病院,Cheongnyangni Seulgi Animal Hospital,청량리 슬기동물병원,,東大門区,Dongdaemun-gu,서울 동대문구 왕산로 186,02-3293-7582,https://www.instagram.com/seulgi_ah2024,,37.579376,127.044172,5.0,140,"https://www.google.com/maps/search/?api=1&query=37.579376,127.044172",동물병원
448,動物病院,Veterinary clinic,トダクトダク動物病院,Todaktodak Animal Hospital,토닥토닥동물병원,,東大門区,Dongdaemun-gu,서울 동대문구 답십리로 64,02-2039-9119,,http://todaktodakah.com/,37.575488,127.048082,,0,"https://www.google.com/maps/search/?api=1&query=37.575488,127.048082",동물병원
449,動物病院,Veterinary clinic,ペトロ動物ウィリョウォン,Peteuro Animal Uiryowon,페트로동물의료원,,東大門区,Dongdaemun-gu,서울 동대문구 답십리로63길 1,02-2249-0075,,https://blog.naver.com/petropolis,37.572849,127.067689,,1,"https://www.google.com/maps/search/?api=1&query=37.572849,127.067689",동물병원
450,動物病院,Veterinary clinic,プルン動物チョンハプ病院,Pureun Animal Jonghap Clinic,푸른동물종합병원,,東大門区,Dongdaemun-gu,서울 동대문구 홍릉로 48-1,02-963-7582,,,37.584587,127.044069,1.8,0,"https://www.google.com/maps/search/?api=1&query=37.584587,127.044069",동물병원
451,動物病院,Veterinary clinic,ハナ動物病院,Hana Animal Hospital,하나동물병원,,東大門区,Dongdaemun-gu,서울 동대문구 망우로 66,02-6242-7500,,,37.589502,127.060969,,3,"https://www.google.com/maps/search/?api=1&query=37.589502,127.060969",동물병원
452,動物病院,Veterinary clinic,ハイユ動物病院,High Yu Animal Hospital,하이유동물병원,,東大門区,Dongdaemun-gu,서울 동대문구 전농로 15-3,02-2242-7510,,,37.566606,127.05592,5.0,3,"https://www.google.com/maps/search/?api=1&query=37.566606,127.05592",동물병원
453,動物病院,Veterinary clinic,ヒョンデジョンハプ動物病院,Hyeondaejonghap Animal Hospital,현대종합동물병원,,東大門区,Dongdaemun-gu,서울 동대문구 답십리로 293,02-2212-7596,,https://blog.naver.com/hd7596/,37.572483,127.073033,4.7,25,"https://www.google.com/maps/search/?api=1&query=37.572483,127.073033",동물병원
454,動物病院,Veterinary clinic,24時間 テイウォン 動物医療センター,24h Deiwon Animal Medical Center,24시 데이원 동물의료센터,はい/Yes,銅雀区,Dongjak-gu,서울 동작구 동작대로 151,02-591-7555,,,37.490116,126.982214,4.3,129,"https://www.google.com/maps/search/?api=1&query=37.490116,126.982214",동물병원
455,動物病院,Veterinary clinic,24時間 プム 動物医療センター,24h Pum Animal Medical Center,24시 품 동물의료센터,はい/Yes,銅雀区,Dongjak-gu,서울 동작구 상도로 195,02-812-7585,,https://blog.naver.com/poomamc,37.505345,126.940132,4.4,131,"https://www.google.com/maps/search/?api=1&query=37.505345,126.940132",동물병원
456,動物病院,Veterinary clinic,クッパパ伴侶動物コンガンゴムジンセンター,Gutpapa Pet Geonganggeomjin Center,굿파파반려동물건강검진센터,,銅雀区,Dongjak-gu,서울 동작구 사당로 289,02-593-8275,,http://blog.naver.com/shysky3620,37.484846,126.979651,,439,"https://www.google.com/maps/search/?api=1&query=37.484846,126.979651",동물병원
457,動物病院,Veterinary clinic,ナム動物病院,Namu Animal Hospital,나무동물병원,,銅雀区,Dongjak-gu,서울 동작구 흑석한강로 2,02-813-4567,,,37.5066,126.966518,5.0,4,"https://www.google.com/maps/search/?api=1&query=37.5066,126.966518",동물병원
458,動物病院,Veterinary clinic,ナウル動物病院,Naeul Animal Hospital,나을동물병원,,銅雀区,Dongjak-gu,서울 동작구 사당로 196,02-521-5775,,http://blog.naver.com/dongmari,37.484923,126.969978,1.9,1,"https://www.google.com/maps/search/?api=1&query=37.484923,126.969978",동물병원
459,動物病院,Veterinary clinic,タナ動物病院,Dana Animal Hospital,다나동물병원,,銅雀区,Dongjak-gu,서울 동작구 동작대로 47,02-3471-0375,,https://blog.naver.com/danaclinic,37.48091,126.98149,4.3,7,"https://www.google.com/maps/search/?api=1&query=37.48091,126.98149",동물병원
460,動物病院,Veterinary clinic,動物ウンネチング,Animal Eunnaechingu,동물은내친구,,銅雀区,Dongjak-gu,서울 동작구 사당로 252,02-582-7708,,,37.483122,126.975782,5.0,1,"https://www.google.com/maps/search/?api=1&query=37.483122,126.975782",동물병원
461,動物病院,Veterinary clinic,チアク動物チョンハプ病院,Diakeu Animal Jonghap Clinic,디아크동물종합병원,,銅雀区,Dongjak-gu,서울 동작구 장승배기로27길 18,02-816-7582,,,37.511685,126.939062,2.8,1,"https://www.google.com/maps/search/?api=1&query=37.511685,126.939062",동물병원
462,動物病院,Veterinary clinic,ポラメ ウェル チョンハプ 動物病院,Boramae Wel Jonghap Animal Hospital,보라매 웰 종합 동물병원,,銅雀区,Dongjak-gu,서울 동작구 상도로 16,02-3280-7975,,https://blog.naver.com/wellvc,37.499721,126.922376,3.9,80,"https://www.google.com/maps/search/?api=1&query=37.499721,126.922376",동물병원
463,動物病院,Veterinary clinic,サダン動物病院,Sadang Animal Hospital,사당동물병원,,銅雀区,Dongjak-gu,서울 동작구 남부순환로 2051,02-586-8275,,https://blog.naver.com/sadang7582,37.476826,126.976656,5.0,2,"https://www.google.com/maps/search/?api=1&query=37.476826,126.976656",동물병원
464,動物病院,Veterinary clinic,サンドヒルリン動物病院,Sangdohilling Animal Hospital,상도힐링동물병원,,銅雀区,Dongjak-gu,서울 동작구 상도로 353,02-812-7512,,https://blog.naver.com/healing7512,37.497262,126.953194,4.1,21,"https://www.google.com/maps/search/?api=1&query=37.497262,126.953194",동물병원
465,動物病院,Veterinary clinic,セイントピルリプ動物病院,Seinteupillip Animal Hospital,세인트필립동물병원,,銅雀区,Dongjak-gu,서울 동작구 남부순환로267길 5,02-3486-7707,,,37.477107,126.976674,4.0,0,"https://www.google.com/maps/search/?api=1&query=37.477107,126.976674",동물병원
466,動物病院,Veterinary clinic,スムヘ動物病院,Seumuhae Animal Hospital,스무해동물병원,,銅雀区,Dongjak-gu,서울 동작구 서달로 150,02-6953-0475,,,37.506568,126.962027,3.3,172,"https://www.google.com/maps/search/?api=1&query=37.506568,126.962027",동물병원
467,動物病院,Veterinary clinic,アウルム動物病院,Aureum Animal Hospital,아우름동물병원,,銅雀区,Dongjak-gu,서울 동작구 사당로 268,02-2138-2977,,https://m.blog.naver.com/aurumah,37.483639,126.977428,5.0,85,"https://www.google.com/maps/search/?api=1&query=37.483639,126.977428",동물병원
468,動物病院,Veterinary clinic,ウリアイ動物病院,Uriai Animal Hospital,우리아이동물병원,,銅雀区,Dongjak-gu,서울 동작구 상도로 262,02-823-7500,,https://blog.naver.com/vykie210,37.503829,126.946895,4.8,3,"https://www.google.com/maps/search/?api=1&query=37.503829,126.946895",동물병원
469,動物病院,Veterinary clinic,ワン 動物病院,One Animal Hospital,원 동물병원,,銅雀区,Dongjak-gu,서울 동작구 사당로 215,02-587-5618,,https://blog.naver.com/prologue/PrologueList.naver?blogId=jjaem76,37.48446,126.972345,4.7,7,"https://www.google.com/maps/search/?api=1&query=37.48446,126.972345",동물병원
470,動物病院,Veterinary clinic,ユケオジョンハプ動物病院,Yukeeojonghap Animal Hospital,유케어종합동물병원,,銅雀区,Dongjak-gu,서울 동작구 상도로 214,02-3280-8275,,https://blog.naver.com/ucare-ah,37.504972,126.942446,4.4,139,"https://www.google.com/maps/search/?api=1&query=37.504972,126.942446",동물병원
471,動物病院,Veterinary clinic,イス動物病院,Isu Animal Hospital,이수동물병원,,銅雀区,Dongjak-gu,서울 동작구 사당로23나길 30,02-592-8875,,,37.48771,126.975545,4.6,2,"https://www.google.com/maps/search/?api=1&query=37.48771,126.975545",동물병원
472,動物病院,Veterinary clinic,チョンギョウン動物病院,Jeonggyeoun Animal Hospital,정겨운동물병원,,銅雀区,Dongjak-gu,서울 동작구 상도로 315,02-817-8172,,http://blog.naver.com/friendlyac,37.500016,126.950749,4.4,16,"https://www.google.com/maps/search/?api=1&query=37.500016,126.950749",동물병원
473,動物病院,Veterinary clinic,チエン動物病院,Jien Animal Hospital,지엔동물병원,,銅雀区,Dongjak-gu,서울 동작구 상도로31길 87,02-812-8275,,http://blog.naver.com/gnah1016,37.505194,126.94614,,18,"https://www.google.com/maps/search/?api=1&query=37.505194,126.94614",동물병원
474,動物病院,Veterinary clinic,ピニクス動物病院,Pinikseu Animal Hospital,피닉스동물병원,,銅雀区,Dongjak-gu,서울 동작구 상도로 43,02-813-7579,,,37.49999,126.92546,4.0,1,"https://www.google.com/maps/search/?api=1&query=37.49999,126.92546",동물병원
475,動物病院,Veterinary clinic,ハナサラン 動物チョンハプ病院,Hanasarang Animal Jonghap Clinic,하나사랑 동물종합병원,,銅雀区,Dongjak-gu,서울 동작구 상도로 171,02-822-7574,,,37.504491,126.938028,3.9,1,"https://www.google.com/maps/search/?api=1&query=37.504491,126.938028",동물병원
476,動物病院,Veterinary clinic,24時間サンドルサンドル動物病院,24 Sisandeulsandeul Animal Hospital,24시산들산들동물병원,はい/Yes,麻浦区,Mapo-gu,서울 마포구 마포대로16길 7,02-393-3588,,,37.550973,126.95653,3.6,1,"https://www.google.com/maps/search/?api=1&query=37.550973,126.95653",동물병원
477,動物病院,Veterinary clinic,CTチョンハプ動物病院,CT Jonghap Animal Hospital,CT종합동물병원,,麻浦区,Mapo-gu,서울 마포구 만리재로 74,02-6375-0075,,,37.546649,126.957565,5.0,0,"https://www.google.com/maps/search/?api=1&query=37.546649,126.957565",동물병원
478,動物病院,Veterinary clinic,クンモニン動物病院,Gunmoning Animal Hospital,굿모닝동물병원,,麻浦区,Mapo-gu,서울 마포구 독막로 295,02-711-3375,,,37.544647,126.945882,4.4,1,"https://www.google.com/maps/search/?api=1&query=37.544647,126.945882",동물병원
479,動物病院,Veterinary clinic,ッケビ動物病院,Kkaebi Animal Hospital,깨비동물병원,,麻浦区,Mapo-gu,서울 마포구 마포대로 53,02-711-7582,,,37.541217,126.947333,5.0,5,"https://www.google.com/maps/search/?api=1&query=37.541217,126.947333",동물병원
480,動物病院,Veterinary clinic,ナルヌン動物病院,Nareuneun Animal Hospital,날으는동물병원,,麻浦区,Mapo-gu,서울 마포구 마포대로11길 35,02-2135-2225,,http://blog.naver.com/flyingpetclinic,37.548928,126.952168,4.8,186,"https://www.google.com/maps/search/?api=1&query=37.548928,126.952168",동물병원
481,動物病院,Veterinary clinic,ニュヨク動物病院,Nyuyok Animal Hospital,뉴욕동물병원,,麻浦区,Mapo-gu,서울 마포구 양화로 68,02-333-9558,,,37.55076,126.91608,5.0,2,"https://www.google.com/maps/search/?api=1&query=37.55076,126.91608",동물병원
482,動物病院,Veterinary clinic,タクトエム動物病院,Dakteoem Animal Hospital,닥터엠동물병원,,麻浦区,Mapo-gu,서울 마포구 마포대로 195,,,,37.552814,126.953709,5.0,0,"https://www.google.com/maps/search/?api=1&query=37.552814,126.953709",동물병원
483,動物病院,Veterinary clinic,タクトホオ動物病院,Dakteohoo Animal Hospital,닥터호오동물병원,,麻浦区,Mapo-gu,서울 마포구 대흥로 24,02-715-0075,,http://blog.naver.com/dr-hooh,37.543032,126.937878,4.3,40,"https://www.google.com/maps/search/?api=1&query=37.543032,126.937878",동물병원
484,動物病院,Veterinary clinic,トドリム動物病院,Deodeurim Animal Hospital,더드림동물병원,,麻浦区,Mapo-gu,서울 마포구 서강로 65,,,,37.549104,126.931583,,0,"https://www.google.com/maps/search/?api=1&query=37.549104,126.931583",동물병원
485,動物病院,Veterinary clinic,トファ動物病院,Dohwa Animal Hospital,도화동물병원,,麻浦区,Mapo-gu,서울 마포구 삼개로 28,02-712-8875,,https://blog.naver.com/dowhaah,37.537761,126.947301,,5,"https://www.google.com/maps/search/?api=1&query=37.537761,126.947301",동물병원
486,動物病院,Veterinary clinic,動物メディカルセンターW,Animal Medical Center W,동물메디컬센터W,,麻浦区,Mapo-gu,서울 마포구 월드컵로 46,02-323-8275,,http://www.animalw.co.kr,37.55345,126.912212,,195,"https://www.google.com/maps/search/?api=1&query=37.55345,126.912212",동물병원
487,動物病院,Veterinary clinic,動物病院 ヌリエットル,Animal Hospital Nurietteul,동물병원 누리에뜰,,麻浦区,Mapo-gu,서울 마포구 신촌로 248,02-364-3517,,http://nurietteul.co.kr/,37.557023,126.953326,5.0,136,"https://www.google.com/maps/search/?api=1&query=37.557023,126.953326",동물병원
488,動物病院,Veterinary clinic,動物病院タクトK,Animal Hospital Dakteo K,동물병원닥터K,,麻浦区,Mapo-gu,서울 마포구 월드컵북로 347,,,,37.576442,126.893139,4.3,0,"https://www.google.com/maps/search/?api=1&query=37.576442,126.893139",동물병원
489,動物病院,Veterinary clinic,動物サラン動物病院,Animal Sarang Animal Hospital,동물사랑동물병원,,麻浦区,Mapo-gu,서울 마포구 월드컵로 73,02-3142-0008,,,37.55541,126.910397,4.0,4,"https://www.google.com/maps/search/?api=1&query=37.55541,126.910397",동물병원
490,動物病院,Veterinary clinic,ラオン動物病院,Raon Animal Hospital,라온동물병원,,麻浦区,Mapo-gu,서울 마포구 월드컵북로 151,02-375-7575,,https://blog.naver.com/laonah/,37.565998,126.910825,,412,"https://www.google.com/maps/search/?api=1&query=37.565998,126.910825",동물병원
491,動物病院,Veterinary clinic,マリ 動物病院,Mari Animal Hospital,마리 동물병원,,麻浦区,Mapo-gu,서울 마포구 신촌로 16,02-323-7582,http://www.instagram.com/mari_vet_eye_clinic,,37.55798,126.928191,3.9,2,"https://www.google.com/maps/search/?api=1&query=37.55798,126.928191",동물병원
492,動物病院,Veterinary clinic,マポアイビュアングァ動物病院,Mapoaibyuangwa Animal Hospital,마포아이뷰안과동물병원,,麻浦区,Mapo-gu,서울 마포구 토정로31길 12,02-6952-7526,https://www.instagram.com/iview_eye,,37.54146,126.942488,5.0,62,"https://www.google.com/maps/search/?api=1&query=37.54146,126.942488",동물병원
493,動物病院,Veterinary clinic,マポオン動物メディカルセンター,Mapoon Animal Medical Center,마포온동물메디컬센터,,麻浦区,Mapo-gu,서울 마포구 마포대로 173-14,02-2039-3535,https://www.instagram.com/mapoonamc,,37.550998,126.953625,4.8,18,"https://www.google.com/maps/search/?api=1&query=37.550998,126.953625",동물병원
494,動物病院,Veterinary clinic,マンウォン動物病院,Mangwon Animal Hospital,망원동물병원,,麻浦区,Mapo-gu,서울 마포구 월드컵로 65,02-332-0175,,,37.554858,126.910861,5.0,1,"https://www.google.com/maps/search/?api=1&query=37.554858,126.910861",동물병원
495,動物病院,Veterinary clinic,パクチャンソクジョンハプ動物病院,Bakchangseokjonghap Animal Hospital,박창석종합동물병원,,麻浦区,Mapo-gu,서울 마포구 도화길 42,02-6405-7582,,http://blog.naver.com/parkcs900,37.541511,126.950363,4.2,0,"https://www.google.com/maps/search/?api=1&query=37.541511,126.950363",동물병원
496,動物病院,Veterinary clinic,パクヒョリグン動物病院,Bakhyorigun Animal Hospital,박효리군동물병원,,麻浦区,Mapo-gu,서울 마포구 포은로 64,02-326-0275,,,37.55288,126.906522,5.0,0,"https://www.google.com/maps/search/?api=1&query=37.55288,126.906522",동물병원
497,動物病院,Veterinary clinic,サンドルサンドル動物病院,Sandeulsandeul Animal Hospital,산들산들동물병원,,麻浦区,Mapo-gu,서울 마포구 마포대로16길 7,02-393-3588,,,37.550975,126.956498,3.7,1,"https://www.google.com/maps/search/?api=1&query=37.550975,126.956498",동물병원
498,動物病院,Veterinary clinic,サンチェク動物病院,Sanchaek Animal Hospital,산책동물병원,,麻浦区,Mapo-gu,서울 마포구 창전로 50-1,0507-1395-7577,,https://www.youtube.com/@pet_listener,37.546853,126.932651,,1,"https://www.google.com/maps/search/?api=1&query=37.546853,126.932651",동물병원
